0	0.5056905158516836	0.6257671443307384	0.028313737051327295	0.9830672946520399	0.05417619405876219	33.88532834610169
1	0.6013472562798817	0.996372169971895	0.2034352281796964	0.9992592843800671	0.3378828969756388	17.08503716000167
2	0.6833141886662452	0.997658224790366	0.3674909786142708	0.9991373987182195	0.5371286837166571	13.920698815932388
3	0.7116505904067589	0.9979421527688908	0.42417586992953127	0.9991253108839867	0.5953134325474477	12.745286056184277
4	0.7236141885655132	0.9981330333421097	0.44806646697116814	0.9991619101598582	0.6184899686660583	12.193920444704823
5	0.73442407010138	0.9982038850886069	0.4696932812795375	0.9991548589232224	0.6388045006357946	11.741097424202358
6	0.7432710216671071	0.9983388932833511	0.4873529355473321	0.9991891077868821	0.6549721562319567	11.31345665086176
7	0.7498127225126847	0.9983909313372487	0.5004319721872366	0.9991934728381329	0.6666921643752279	11.01700083250852
8	0.7558779612255855	0.9984693797455769	0.512541631676304	0.9992142907748671	0.6773704773892483	10.741798408580399
9	0.761293310961886	0.9984588580432749	0.5233944921783318	0.9991921297454402	0.6867782193210924	10.539551180580638
10	0.7652445217767371	0.9985446650867931	0.5312633364907204	0.9992257070627537	0.6935382346830266	10.308519562986708
11	0.7687039927795337	0.9985751515653708	0.5381758988060241	0.9992320867530432	0.6994094190977473	10.157832196651865
12	0.7722772908880227	0.9986158722740954	0.5453104071887693	0.999244174587276	0.7054166188872789	9.983220416246
13	0.7754679754657258	0.9986288298253825	0.5516934552100412	0.9992424957214103	0.710738657267172	9.849646953700743
14	0.7792568399513666	0.9986443933885248	0.5592728630471886	0.9992408168555447	0.717001762127243	9.706792918103668
15	0.7811794771407302	0.998681551124731	0.5631023560867786	0.9992565981946819	0.7201507607064558	9.600674175806471
16	0.783811770931512	0.9986937475109519	0.5683669436683421	0.9992565981946819	0.7244448362830362	9.49983892883222
17	0.7865933158977517	0.9987081409324172	0.573929026281302	0.9992576055142014	0.728950838520601	9.40255394031092
18	0.7881717855846533	0.9987586728725274	0.5770607826671201	0.9992827885021864	0.7314853988346308	9.296815924955807
19	0.7900650426213678	0.9987581161239366	0.5808523333381461	0.9992777519045893	0.7345241130666821	9.21490830539428
20	0.7919262333200479	0.9987534247832691	0.5845821017453153	0.9992703648947805	0.7374979799325494	9.12135022317421
21	0.7930747454587518	0.9987816690334212	0.5868653593226246	0.9992841315948789	0.7393201041594405	9.049271072063249
22	0.7945298185045268	0.9988012878762893	0.5897674468580193	0.9992921901510341	0.7416241709778107	8.980725987260694
23	0.7968699896346821	0.9988360434957513	0.5944326793255391	0.9993072999438252	0.7453115435426737	8.899260475217682
